회차,지역,선거구명,기호,정당명,성명,한자,성별,생년월일,(연령),직업,학력,경력,경력2,year,age1,seoul,yeonsei,korea,sky,undergra,master,phd,law,politic,corp,govern,election,지지율,_merge,edu1,rating_1
6,부산_경남,통영시,5,무소속,박청정,朴淸正,남,1943,71,정치인,해군사관학교졸업,(전)해군사관학교교수,(전)자민련지구당위원장,2014,71,0,0,0,0,0,0,0,0,1,0,0,0,18.01612854,master only (1),0,18.01612854
6,부산_경남,하동군,8,무소속,양현석,梁玹錫,남,1952,62,기업인,진주고등학교졸업,(전)하동군의회의장,(현)지산산업(주)대표이사,2014,62,0,0,0,0,0,0,0,0,0,0,0,0,18.01612854,master only (1),0,18.01612854
6,부산_경남,동래구,5,무소속,전일수,田日秀,남,1966,47,무,부산대학교행정대학원졸업(행정학석사),(전)부산광역시장정무비서관,(전)부산광역시의원5·6대,2014,48,0,0,0,0,0,1,0,0,0,0,0,0,18.01612854,master only (1),2,18.01612854
6,부산_경남,합천군,4,무소속,박경호,朴景浩,남,1960,54,학원운영,경북대학교대학원(행정학과박사과정)수료,(전)고려대학교행정대학원총원우회장,(전)새누리당중앙위원회부위원장(농림축산),2014,54,0,0,0,0,0,0,1,0,0,0,0,0,18.01612854,master only (1),3,18.01612854
6,부산_경남,남해군,4,무소속,문준홍,文俊泓,남,1965,49,정치인,서울대학교경영학과졸업,(현)새희망국민연합기획전략위원장,(현)남해미래정책연구소소장,2014,49,1,0,0,1,1,0,0,0,1,0,0,0,18.01612854,master only (1),1,18.01612854
6,부산_경남,해운대구,4,무소속,박은숙,朴恩淑,여,1962,51,시민운동가,동아대학교대학원수료,(현)사단법인여성정책연구소정책실장,(전)한나라당중앙당부대변인,2014,52,0,0,0,0,0,1,0,0,0,0,0,0,18.01612854,master only (1),2,18.01612854
6,부산_경남,울주군,4,무소속,서진기,徐鎭淇,남,1944,70,농업,울산대학교경영대학원졸업(경영학석사),(전)울산광역시의회부의장,(전)경상남도의회의원,2014,70,0,0,0,0,0,1,0,0,0,0,0,0,18.01612854,master only (1),2,18.01612854
6,부산_경남,사상구,2,민주당,황호선,黃浩善,남,1952,62,교수,미시건대학교박사과정졸업(경제학박사.1987.9~1996.12),(현)국립부경대학교국제지역학부교수,(전)문재인대통령후보부산선대위공동선대위원장,2014,62,0,0,0,0,1,0,1,0,0,0,0,0,13,matched (3),3,18.01612854
6,부산_경남,김해시,2,민주당,김맹곤,金孟坤,남,1945,68,김해시장,단국대학교법정대학법률학과졸업,(전)제17대국회의원,(현)김해시장,2014,69,0,0,0,0,1,0,0,0,1,0,0,1,13,matched (3),1,18.01612854
6,부산_경남,창원시,2,민주당,허성무,許成武,남,1963,50,정당인,부산대학교행정학과졸업,(전)경상남도정무부지사,(현)새정치민주연합경상남도당위원장,2014,51,0,0,0,0,1,0,0,0,1,0,0,0,13,matched (3),1,18.01612854
6,부산_경남,고성군,2,민주당,정종조,丁鍾祚,남,1949,65,농업,진주농과대학임학과졸업,(현)경남항공고등학교총동문회장,(전)(주)대양사대표이사,2014,65,0,0,0,0,1,0,0,0,0,0,0,0,13,matched (3),1,18.01612854
6,부산_경남,동구,2,민주당,성재도,成在道,남,1957,57,(사)한국역사문화연구소이사장,부산대학교대학원철학과석사과정수료,(전)노무현대통령비서실행정관,(전)한국사학진흥재단사무총장,2014,57,0,0,0,0,0,1,0,0,0,1,0,0,13,matched (3),2,18.01612854
6,부산_경남,부산진구,2,민주당,조영진,曺永珍,남,1966,47,정당인,부산대학교경영대학원졸업(경영학석사),(현)생활정치포럼사무처장,(전)민주당부산광역시당부위원장,2014,48,0,0,0,0,0,1,0,0,1,0,0,0,13,matched (3),2,18.01612854
6,부산_경남,북구,2,민주당,김재근,金再根,남,1958,55,회사원,김해농공고등학교졸업,(전)제3대북구의회부의장역임,(현)울산노동포럼고문,2014,56,0,0,0,0,0,0,0,0,0,0,0,0,13,matched (3),0,18.01612854
6,부산_경남,기장군,2,민주당,김홍석,金洪石,남,1960,53,한국조폐공사비상임이사,부산대학교사회학과박사과정졸업(도시사회학박사),(전)부산발전연구원선임연구원,(전)부산시청자미디어센터장,2014,54,0,0,0,0,1,0,1,0,0,1,0,0,13,matched (3),3,18.01612854
6,부산_경남,북구,2,민주당,정진우,鄭鎭宇,남,1967,46,한비닷컴대표,연세대학교경제대학원졸업(경제학석사),(전)노무현대통령북강서을선대위원장(2002),"(전)2004년,2008년국회의원선거출마",2014,47,0,1,0,1,0,1,0,0,0,1,0,0,13,matched (3),2,18.01612854
6,부산_경남,동래구,2,민주당,정상원,鄭相元,남,1962,51,부산경상대학교외래교수,부산대학교행정대학원행정학과졸업,"(전)오거돈부산시장후보정책특보(2004년,2006년)",(전)제5대동래구청장후보자,2014,52,0,0,0,0,0,1,0,0,0,0,0,0,13,matched (3),2,18.01612854
6,부산_경남,진주시,2,민주당,서소연,徐小然,여,1966,48,정당인,경상대학교행정대학원졸업(행정학석사),(현)새정치민주연합정책위원회부의장,(전)민주당진주시을지역위원장,2014,48,0,0,0,0,0,1,0,0,1,0,0,0,13,matched (3),2,18.01612854
6,부산_경남,영도구,2,민주당,김철훈,金哲熏,남,1959,54,유목자원대표,동아대학교사회복지대학원졸업(사회복지학석사),(현)부산광역시영도구의회의원,(전)부산환경운동연합지도위원,2014,55,0,0,0,0,0,1,0,0,0,1,0,0,13,matched (3),2,18.01612854
6,부산_경남,동구,2,민주당,유성용,劉星龍,남,1961,52,정당인,현대공업고등학교기계과졸업,(전)민주당울산동구지역위원장,(현)새정연울산집행위원,2014,53,0,0,0,0,1,0,0,0,1,0,0,0,13,matched (3),1,18.01612854
6,부산_경남,사하구,2,민주당,노재갑,盧在甲,남,1965,49,정당인,부산대학교행정대학원졸업(행정학석사),(전)조경태국회의원보좌관,(전)부산광역시의원,2014,49,0,0,0,0,0,1,0,0,1,0,0,0,13,matched (3),2,18.01612854
6,부산_경남,중구,2,민주당,임동호,林東昊,남,1968,45,정당인,성균관대학교대학원졸업(섬유화학전공공학박사),(전)공군소령전역,(전)민주통합당중앙당사무부총장역임,2014,46,0,0,0,0,0,0,1,0,1,0,0,0,13,matched (3),3,18.01612854
6,부산_경남,해운대구,2,민주당,윤준호,尹俊皓,남,1967,46,(주)코렘에듀대표이사,북경과학기술대학교육관리학박사과정수료(2년10개월),(현)새정치민주연합부산시당대변인,(현)한국해양대학교글로벌리더쉽겸임교수,2014,47,0,0,0,0,1,0,1,0,0,1,0,0,13,matched (3),3,18.01612854
6,부산_경남,강서구,2,민주당,김진옥,金陳玉,남,1966,47,대동철강대표,경남대학교대학원졸업(정치학석사),(전)제3·4대강서구의회의원(4대전반기부의장),(전)국사편찬위원회사료조사위원,2014,48,0,0,0,0,0,1,0,0,0,1,0,0,13,matched (3),2,18.01612854
6,부산_경남,남구,2,민주당,김병원,金炳元,남,1946,67,경성대학교명예교수,경북대학교대학원졸업(행정학박사),(전)경성대직선총장당선,(전)제19대국선남구갑출마,2014,68,0,0,0,0,0,0,1,0,0,0,0,0,13,matched (3),3,18.01612854
6,부산_경남,양산시,2,민주당,김일권,金一權,남,1951,62,정당인,영산대학교졸업(행정전공),"(전)제3,4대양산시의회의원",(전)제4대양산시의회의장(전반기),2014,63,0,0,0,0,1,0,0,0,1,0,0,0,13,matched (3),1,18.01612854
6,부산_경남,남구,1,새누리당,이종철,李鍾喆,남,1944,70,부산광역시남구청장,부산대학교화학공학과졸업,(현)부산광역시남구청장,(전)부산광역시의회보사환경위원장,2014,70,0,0,0,0,1,0,0,0,1,0,0,1,52,matched (3),1,18.01612854
6,부산_경남,연제구,1,새누리당,이위준,李渭俊,남,1943,71,연제구청장,동아대학교원예학과졸업,(현)연제구청장,(전)연제구의회의장,2014,71,0,0,0,0,1,0,0,0,1,0,0,1,52,matched (3),1,18.01612854
6,부산_경남,산청군,1,새누리당,허기도,許起道,남,1953,60,정치인,경상대학교교육대학원졸업(교육학석사),(전)제9대경상남도의회의장(전반기),(현)초록우산어린이재단서부경남후원회고문,2014,61,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,거제시,1,새누리당,권민호,權民鎬,남,1956,58,거제시장,동아대학교대학원졸업(이학박사),"(전)경상남도의회제7대,8대의원",(현)제7대거제시장,2014,58,0,0,0,0,0,0,1,0,1,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,중구,1,새누리당,김은숙,金恩淑,여,1945,69,공무원,부산대학교약학과졸업,(현)부산광역시중구청장,(전)부산시초대보건복지여성국장,2014,69,0,0,0,0,1,0,0,0,0,0,1,1,52,matched (3),1,18.01612854
6,부산_경남,거창군,1,새누리당,이홍기,李洪基,남,1958,55,거창군수,국립창원대학교토목공학과대학원졸업(공학박사),(전)경남도청도시계획과장,(현)거창군수,2014,56,0,0,0,0,0,0,1,0,1,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,함양군,1,새누리당,임창호,林昌浩,남,1952,61,함양군수,서울사이버대학교4년재학,(전)7·8대경상남도의회의원,(현)함양군수,2014,62,0,0,0,0,1,0,0,0,1,0,0,1,52,matched (3),1,18.01612854
6,부산_경남,남해군,1,새누리당,박영일,朴英一,남,1955,59,정당인,동아대학교체육학과졸업,(전)남해군수협장,NA,2014,59,0,0,0,0,1,0,0,0,1,0,0,1,52,matched (3),1,18.01612854
6,부산_경남,영도구,1,새누리당,어윤태,魚允泰,남,1946,68,영도구청장,고려대학교교육대학원졸업(교육학석사),(현)영도구청장,(전)(주)LG스포츠대표이사/사장,2014,68,0,0,1,1,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,사천시,1,새누리당,정만규,鄭萬奎,남,1941,73,제8대경상남도사천시장,진주상업고등학교졸업,(현)제8대경상남도사천시장,(현)만구수산회장,2014,73,0,0,0,0,0,0,0,0,1,0,0,0,52,matched (3),0,18.01612854
6,부산_경남,고성군,1,새누리당,하학열,河鶴烈,남,1958,55,정당인,중앙대학교전기공학과졸업,(전)고성군의회제5대의원,(전)제9대경상남도의회의원,2014,56,0,0,0,0,1,0,0,0,1,0,0,1,52,matched (3),1,18.01612854
6,부산_경남,부산진구,1,새누리당,하계열,河桂烈,남,1945,68,정무직공무원,동아대학교법학과졸업,(현)부산진구청장,(전)전국시장·군수·구청장협의회대표회장,2014,69,0,0,0,0,1,0,0,0,0,0,1,1,52,matched (3),1,18.01612854
6,부산_경남,서구,1,새누리당,박극제,朴克濟,남,1951,62,공무원,동아대학교대학원정치학과박사과정수료,(현)부산광역시서구청장,"(전)제3,4대부산광역시의원",2014,63,0,0,0,0,0,0,1,0,0,0,1,1,52,matched (3),3,18.01612854
6,부산_경남,의령군,1,새누리당,김채용,金采溶,남,1949,64,의령군수,경남대학교대학원행정학과졸업(행정학박사),(전)경상남도행정부지사,(현)의령군수,2014,65,0,0,0,0,0,0,1,0,1,0,0,0,52,matched (3),3,18.01612854
6,부산_경남,밀양시,1,새누리당,박일호,朴一浩,남,1962,51,정당인,영국이스트앵글리아대학교환경대학원(2000.9.~2003.4.)졸업(환경경제학박사),(전)청와대부이사관,(전)김앤장법률사무소고문,2014,52,0,0,0,0,0,0,1,0,1,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,해운대구,1,새누리당,백선기,白宣基,남,1947,66,우주유치원설립이사장,경성대학교교육대학원졸업,(전)부산광역시3선시의원,(전)부산시공무원,2014,67,0,0,0,0,0,1,0,0,0,1,0,1,52,matched (3),2,18.01612854
6,부산_경남,동래구,1,새누리당,전광우,全光雨,남,1959,54,정당인,동아대학교경영대학원경영학과(운영관리)3학기재학중,(전)이진복국회의원사무국장,(전)박관용국회의원비서,2014,55,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,금정구,1,새누리당,원정희,元井喜,남,1954,60,금정구청장,동의대학교대학원회계학과졸업,(전)부산가톨릭대겸임교수,(전)부산광역시의회의원,2014,60,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,동구,1,새누리당,박삼석,朴三碩,남,1950,64,정당인,동의대학교행정대학원박사,(전)부산광역시동구의회의장,(전)부산광역시시의회부의장,2014,64,0,0,0,0,0,0,1,0,1,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,김해시,1,새누리당,김정권,金正權,남,1960,54,정당인,인제대학교경영대학원졸업(석사),"(전)제17대,18대국회의원","(전)한나라당<현,새누리당>사무총장",2014,54,0,0,0,0,0,1,0,0,1,0,0,0,52,matched (3),2,18.01612854
6,부산_경남,울주군,1,새누리당,신장열,辛璋烈,남,1952,61,울주군수(지방정무직공무원),울산대학교산업대학원졸업,(현)울산광역시울주군수,(현)울주군체육회회장,2014,62,0,0,0,0,0,1,0,0,1,0,1,1,52,matched (3),2,18.01612854
6,부산_경남,북구,1,새누리당,박천동,朴千東,남,1966,48,정당인,동의대학교대학원경제학과졸업(경제학박사),(전)제3·4대울산시의회의원,(현)자연보호울산북구협의회회장,2014,48,0,0,0,0,0,0,1,0,1,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,동구,1,새누리당,권명호,權明浩,남,1961,53,정당인,울산대학교정책대학원졸업(행정학석사),(전)제4대동구의회전반기의장,(전)제5대울산광역시의회후반기부의장,2014,53,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,양산시,1,새누리당,나동연,羅東淵,남,1955,58,양산시장(정당인),부산대학교국제전문대학원(국제학석사:글로벌비즈니스),(현)양산시장,(전)제3.4대양산시의회의원,2014,59,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,진주시,1,새누리당,이창희,李昌熙,남,1951,62,진주시장,"위스콘신메디슨주립대대학원졸업(2년,정책학석사,1992~1994)",(전)경상남도정무부지사,(현)진주시장,2014,63,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,수영구,1,새누리당,박현욱,朴?煜,남,1955,59,정무직공무원,부산외국어대학교국제경영지역학대학원졸업,(현)수영구청장,(전)부산시의회의원(재선),2014,59,0,0,0,0,0,1,0,0,0,0,1,1,52,matched (3),2,18.01612854
6,부산_경남,중구,1,새누리당,박성민,朴聖敏,남,1959,55,정무직공무원(울산광역시중구청장),울산대학교정책대학원졸업(행정학석사),(현)울산광역시중구청장,(전)울산광역시중구의회의장,2014,55,0,0,0,0,0,1,0,0,1,0,1,1,52,matched (3),2,18.01612854
6,부산_경남,함안군,1,새누리당,차정섭,車政燮,남,1951,63,(사단법인)함안미래발전연구원원장,명지대학교대학원졸업(교육학박사),(전)보건복지부한국청소년상담원원장,(현)사단법인함안미래발전연구원원장,2014,63,0,0,0,0,0,0,1,0,0,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,기장군,1,새누리당,홍성률,洪性律,남,1947,67,정당인,부산대학교국제전문대학원졸업(국제학석사),(전)부산광역시의회의원(제1부의장),(전)민주평화통일자문위원회기장군협의회장,2014,67,0,0,0,0,0,1,0,0,1,0,0,0,52,matched (3),2,18.01612854
6,부산_경남,사하구,1,새누리당,이경훈,李京勳,남,1950,64,사하구청장,동아대학교대학원행정학과졸업(행정학박사),(현)부산광역시사하구청장,(전)부산광역시정무부시장,2014,64,0,0,0,0,0,0,1,0,1,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,창녕군,1,새누리당,김충식,金忠植,남,1950,64,공무원(창녕군수),육군3사관학교졸업,(전)창녕군의원1~4대,(현)창녕군수,2014,64,0,0,0,0,0,0,0,0,1,0,1,1,52,matched (3),0,18.01612854
6,부산_경남,강서구,1,새누리당,노기태,盧基太,남,1946,67,정당인,부산대학교경영대학원졸업,(전)부산시정무부시장,(전)부산항만공사사장,2014,68,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,북구,1,새누리당,황재관,黃在寬,남,1946,67,부산광역시북구청장,한국방송통신대학교초등교육과졸업,(현)부산광역시북구청장,(전)새누리당북·강서(갑)당원협의회고문,2014,68,0,0,0,0,1,0,0,0,1,0,0,1,52,matched (3),1,18.01612854
6,부산_경남,남구,1,새누리당,서동욱,徐東旭,남,1963,51,정당인,동국대학교사회과학대학원행정학과졸업,(전)사)자연보호중앙연맹울산광역시협의회회장,(전)울산광역시의회의장,2014,51,0,0,0,0,0,1,0,0,1,0,0,1,52,matched (3),2,18.01612854
6,부산_경남,합천군,1,새누리당,하창환,河敞喚,남,1949,64,합천군수,합천농업고등학교(현.합천고등학교)졸업,(현)합천군수,(전)합천군지방공무원(기획감사실장7년),2014,65,0,0,0,0,0,0,0,0,1,0,0,1,52,matched (3),0,18.01612854
6,부산_경남,창원시,1,새누리당,안상수,安商守,남,1946,68,정당인,서울대학교법학과졸업,(전)한나라당대표최고위원,(전)박근혜대통령후보경남명예선거대책위원장,2014,68,1,0,0,1,1,0,0,0,1,0,0,1,52,matched (3),1,18.01612854
6,부산_경남,통영시,1,새누리당,김동진,金東鎭,남,1951,63,공무원,연세대학교경제학과졸업,(전)청와대경제비서실SOC기획단행정관,(현)7대통영시장,2014,63,0,1,0,1,1,0,0,0,0,0,1,1,52,matched (3),1,18.01612854
6,부산_경남,사상구,1,새누리당,송숙희,宋淑熙,여,1959,55,사상구청장,부산대학교대학원박사과정수료(사회복지학과),(현)사상구청장,"(전)제4대,5대부산광역시의회의원",2014,55,0,0,0,0,0,0,1,0,1,0,0,1,52,matched (3),3,18.01612854
6,부산_경남,동구,4,정의당,손삼호,孫三鎬,남,1959,54,회사원,영산대학교일반대학원부동산학과박사과정재학,(전)현대엔진공업(주)노동조합단체교섭위원,(현)현대중공업(주)노동조합노동법률수석연구위원,2014,55,0,0,0,0,0,0,1,0,0,0,0,0,1,matched (3),3,18.01612854
6,부산_경남,부산진구,4,정의당,김명미,金明美,여,1965,48,정당인,경성대학교산업대학원응용수학과석사졸업,(현)정의당중앙당부대표,(전)부산노무현재단운영위원,2014,49,0,0,0,0,0,1,0,0,1,0,0,0,1,matched (3),2,18.01612854
6,부산_경남,동구,3,통합진보당,김종훈,金鍾勳,남,1964,49,정당인,울산대학교국어국문학과졸업,(전)3대울산광역시의원,(현)울산광역시동구청장,2014,50,0,0,0,0,1,0,0,0,1,0,0,0,1,matched (3),1,18.01612854
6,부산_경남,부산진구,3,통합진보당,손한영,孫漢英,남,1960,53,철도공사사원,경남공업전문대학졸업,(현)통합진보당부산시당부위원장,(전)전국철도노동조합부산지방본부장,2014,54,0,0,0,0,1,0,0,0,0,0,0,0,1,matched (3),1,18.01612854
6,부산_경남,금정구,3,통합진보당,정장근,鄭長根,남,1955,58,(주)대우버스사원,금정전자공업고등학교제적(1973.03.06~1974.08.31),(현)통합진보당금정구위원회위원장,NA,2014,59,0,0,0,0,0,0,0,0,0,0,0,0,1,matched (3),0,18.01612854
6,부산_경남,북구,3,통합진보당,윤종오,尹鍾五,남,1963,50,정무직공무원,부산대학교행정대학원행정학과졸업(행정학석사/사회복지학전공),"(전)제3대,제4대울산광역시의회의원",(현)울산광역시북구청장,2014,51,0,0,0,0,0,1,0,0,0,0,1,0,1,matched (3),2,18.01612854
6,부산_경남,남구,3,통합진보당,김진석,金眞奭,남,1963,50,정당인,울산대학교졸업,(전)제2대울산광역시남구의회의원,(전)2010년남구청장후보,2014,51,0,0,0,0,1,0,0,0,1,0,0,0,1,matched (3),1,18.01612854
6,부산_경남,해운대구,3,통합진보당,김대현,金?炫,남,1980,33,한의사,동의대학교한의학과졸업,(현)황금손김대현한의원원장,(현)통합진보당부산시당의료민영화저지특위위원장,2014,34,0,0,0,0,1,0,0,0,0,0,0,0,1,matched (3),1,18.01612854
6,부산_경남,김해시,3,통합진보당,박봉열,朴鳳烈,남,1971,43,정당인,부산대학교무기재료공학과(4학년제적),(현)통합진보당김해시위원장,(현)우리겨레하나되기운동김해지부공동대표,2014,43,0,0,0,0,1,0,0,0,1,0,0,0,1,matched (3),1,18.01612854
6,부산_경남,진주시,3,통합진보당,강수동,姜洙東,남,1967,47,공무원노조진주시지부근무,대구대학교국어국문학과졸업,(전)전국공무원노동조합진주시지부장,(현)의료민영화저지와진주의료원재개원을위한진주시민대책위원회공동상임대표,2014,47,0,0,0,0,1,0,0,0,0,0,1,0,1,matched (3),1,18.01612854
6,부산_경남,북구,3,통합진보당,유병국,兪炳國,남,1963,50,노동조합활동가,부산대학교중어중문학과졸업,(현)전국민주노동조합총연맹부산지역본부정치위원장,(전)철도노동조합부산지방본부부산기관차지부지부장,2014,51,0,0,0,0,1,0,0,0,0,0,0,0,1,matched (3),1,18.01612854
6,서울,노원구,4,기타정당,정재복,鄭在福,남,1946,68,정당인,미기재,(현)민주평화통일자문회의노원구협의회자문위원,(현)겨레자유평화통일당공동대표,2014,68,0,0,0,0,0,0,0,0,1,0,0,0,0,matched (3),0,19.78048706
6,서울,종로구,4,무소속,배영규,裵永奎,남,1961,53,자영업,미기재,(전)서울육상연맹회장,(전)소비자연합타임즈사회부장,2014,53,0,0,0,0,0,0,0,0,0,0,0,0,19.78048706,master only (1),0,19.78048706
6,서울,강남구,4,무소속,이양한,李亮漢,남,1943,71,공인회계사,부산대학교상과대학상학과졸업,(전)서울시의회부의장,(현)공인회계사(대주회계법인부대표),2014,71,0,0,0,0,1,0,0,0,0,0,0,0,19.78048706,master only (1),1,19.78048706
6,서울,서초구,4,무소속,이현수,李賢秀,남,1956,57,회사원,경희대학교경영대학원졸업(경영학석사),(현)대한변호사사무직원협회(전국협회장),(현)법무법인태승사무국장,2014,58,0,0,0,0,0,1,0,0,0,0,0,0,19.78048706,master only (1),2,19.78048706
6,서울,성북구,4,무소속,황호산,黃鎬山,남,1959,54,정치인,국민대학교대학원정치외교학과졸업,(현)안철수와함께하는변화와희망중앙위원,(전)민주당성북을지구당위원장,2014,55,0,0,0,0,0,1,0,0,1,0,0,0,19.78048706,master only (1),2,19.78048706
6,서울,양천구,4,무소속,염동옥,廉東鈺,남,1963,51,이해출판사대표,연세대학교상경대학경제학과졸업,(전)대우증권직원,(전)농협하나로클럽직원,2014,51,0,1,0,1,1,0,0,0,0,1,0,0,19.78048706,master only (1),1,19.78048706
6,서울,종로구,6,무소속,남상해,南相海,남,1938,76,(주)하림각대표이사,미기재,(현)(주)하림각대표이사,(전)서울특별시새마을회회장,2014,76,0,0,0,0,0,0,0,0,0,1,0,0,19.78048706,master only (1),0,19.78048706
6,서울,동대문구,4,무소속,김재전,金在典,남,1944,70,연구소운영(지방자치발전연구소),서울시립대학교대학원행정학과졸업(행정학박사),(전)동대문구시설관리공단이사장,(전)동대문구청행정관리국장,2014,70,0,0,0,0,0,0,1,0,0,0,0,0,19.78048706,master only (1),3,19.78048706
6,서울,동작구,5,무소속,하금성,河金成,남,1950,63,기업인,서강대학교철학과졸업,(전)(주)미창개발대표이사,NA,2014,64,0,0,0,0,1,0,0,0,0,0,0,0,19.78048706,master only (1),1,19.78048706
6,서울,중구,5,무소속,김연선,金連善,여,1955,58,의사,순천향대학교일반대학원의학과졸업(의학박사),(전)제8대서울특별시의회시의원(도시안전위원회),(전)제5대중구의회부의장,2014,59,0,0,0,0,0,0,1,0,0,0,0,0,19.78048706,master only (1),3,19.78048706
6,서울,서초구,5,무소속,진익철,陳翼喆,남,1951,62,서초구청장,건국대학교일반대학원행정학박사과정수료,(현)서초구청장,(전)서울시상수도사업본부장,2014,63,0,0,0,0,0,0,1,0,1,0,0,0,19.78048706,master only (1),3,19.78048706
6,서울,강서구,4,무소속,백철,白喆,남,1956,57,자영업,경희대학교법학과졸업,(전)강서갑자유민주연합지구당위원장,NA,2014,58,0,0,0,0,1,0,0,0,0,0,0,0,19.78048706,master only (1),1,19.78048706
6,서울,서대문구,4,무소속,고은석,高恩錫,남,1939,75,상가임대업,한국방송통신대학교영어영문학과졸업,(전)국방부전사편찬위원회편수위원,NA,2014,75,0,0,0,0,1,0,0,0,0,0,0,0,19.78048706,master only (1),1,19.78048706
6,서울,도봉구,4,무소속,장일,張一,남,1958,55,새정치연구소장,광운대학교산업정보대학원졸업(현정보콘텐츠대학원)(경영학석사),(전)광운대학교총학생회장,(전)한화청량리역사상임감사(코레일),2014,56,0,0,0,0,0,1,0,0,0,0,0,0,19.78048706,master only (1),2,19.78048706
6,서울,중랑구,4,무소속,박종수,朴鍾洙,남,1952,61,가천대학교겸임교수,동국대학교대학원경찰행정학과졸업(경찰학박사),(전)서울중랑경찰서장,(전)18대대통령선거문재인후보특보,2014,62,0,0,0,0,0,0,1,0,0,0,0,0,19.78048706,master only (1),3,19.78048706
6,서울,동작구,4,무소속,정한식,鄭韓植,남,1956,58,경영컨설턴트,성신여자대학교대학원졸업(경영학박사),(전)동양대학교겸임교수,(전)서울시의회기획경제위원장,2014,58,0,0,0,0,0,0,1,0,0,0,0,0,19.78048706,master only (1),3,19.78048706
6,서울,동작구,6,무소속,정기철,鄭基喆,남,1966,47,법인사업,대불대학교생활체육학과졸업(현세한대학교),(현)사)나라사랑청소년포럼이사장,(전)민선5기동작구청장출마,2014,48,0,0,0,0,1,0,0,0,0,0,0,0,19.78048706,master only (1),1,19.78048706
6,서울,강북구,4,무소속,채수창,蔡洙昌,남,1962,52,지구촌청소년연맹대표,고려대학교정책과학대학원국제관계전공졸업(정치학석사),(전)강북경찰서장역임,(전)풍덩예술평생교육시설설립,2014,52,0,0,1,1,0,1,0,0,0,1,0,0,19.78048706,master only (1),2,19.78048706
6,서울,종로구,5,무소속,우화성,禹和成,남,1957,57,자영업,연세대학교언론홍보대학원광고홍보전공석사과정수료,(전)미래창조과학부서기관,(전)안전행정부중앙공무원교육원행정사무관,2014,57,0,1,0,1,0,1,0,0,0,0,0,0,19.78048706,master only (1),2,19.78048706
6,서울,중구,4,무소속,김상국,金相國,남,1952,61,무직,한양대학교지방자치대학원졸업(지방자치학석사),행정고시합격(제22회),(전)중구부구청장4년역임,2014,62,0,0,0,0,0,1,0,0,0,0,0,0,19.78048706,master only (1),2,19.78048706
6,서울,강서구,2,민주당,노현송,盧顯松,남,1954,60,서울시강서구구청장,한국외국어대학교대학원박사과정졸업(언어학박사),(전)민선2기강서구청장,(전)제17대국회의원,2014,60,0,0,0,0,0,0,1,0,1,0,0,1,17,matched (3),3,19.78048706
6,서울,은평구,2,민주당,김우영,金宇榮,남,1969,44,정무직공무원,성균관대학교국어국문학과졸업,(현)은평구청장,(현)노무현재단기획위원,2014,45,0,0,0,0,1,0,0,0,0,0,1,1,17,matched (3),1,19.78048706
6,서울,노원구,2,민주당,김성환,金星煥,남,1965,48,(현)노원구청장,연세대학교행정대학원도시및지방행정전공졸업(행정학석사),(전)제5대서울시의원,(전)노무현대통령청와대정책조정비서관(별정직고위공무원),2014,49,0,1,0,1,0,1,0,0,1,0,0,1,17,matched (3),2,19.78048706
6,서울,성동구,2,민주당,정원오,鄭愿伍,남,1968,45,여주대학교초빙교수,서울시립대학교경제학과졸업,(현)노무현재단기획위원,(현)여주대학교초빙교수,2014,46,0,0,0,0,1,0,0,0,0,0,0,1,17,matched (3),1,19.78048706
6,서울,마포구,2,민주당,박홍섭,朴弘燮,남,1942,71,마포구청장,성균관대학교법정대학법률학과졸업(법학사),(현)마포구청장,(전)근로복지공단이사장,2014,72,0,0,0,0,1,0,0,0,1,0,0,1,17,matched (3),1,19.78048706
6,서울,동작구,2,민주당,이창우,李昌瑀,남,1970,43,정당인,연세대학교일반대학원도시공학과박사과정재학중,(전)노무현대통령청와대행정관,(전)문재인대통령후보일정기획팀장,2014,44,0,1,0,1,0,0,1,0,1,0,0,1,17,matched (3),3,19.78048706
